Name,Total 3P Made,Total 3P Att,Total 3P%,Cold 3P Made,Cold 3P Att,Cold 3P%,Hot 3P Made,Hot 3P Att,Hot 3P%,Hot/Cold Diff,Hot Shot Makeup
damien wilkins,22.333333333333332,67.66666666666667,33.004926108374384,21.11111111111111,64.11111111111111,32.92894280762565,1.2222222222222223,3.5555555555555554,34.37500000000001,1.4460571923743544,5.2545155993431845
reggie evans,0.07692307692307693,0.8461538461538461,9.090909090909092,0.07692307692307693,0.8461538461538461,9.090909090909092,0,0,0,-9.090909090909092,-1
austin daye,31.333333333333332,89.16666666666667,35.14018691588785,28,81.83333333333333,34.21588594704684,3.3333333333333335,7.333333333333333,45.45454545454546,11.238659507498618,8.22429906542056
dequan jones,9,35,25.71428571428571,9,35,25.71428571428571,0,0,0,-25.71428571428571,-1
chris whitney,41,110.3,37.1713508612874,38.5,102,37.745098039215684,2.5,8.3,30.12048192771084,-7.624616111504842,7.524932003626474
tony parker,31,94.6875,32.73927392739274,29.3125,89.5,32.7513966480447,1.6875,5.1875,32.53012048192771,-0.22127616611698642,5.478547854785479
earl clark,13.666666666666666,41.666666666666664,32.800000000000004,13.333333333333334,39.666666666666664,33.61344537815126,0.3333333333333333,2,16.666666666666664,-16.946778711484598,4.8
aaron gordon,44,152.33333333333334,28.884026258205687,43.666666666666664,146,29.908675799086758,0.3333333333333333,6.333333333333333,5.263157894736842,-24.645517904349916,4.157549234135667
james michael mcadoo,1,3.3333333333333335,30,1,2.6666666666666665,37.5,0,0.6666666666666666,0,-37.5,20
justin reed,0,1.3333333333333333,0,0,1.3333333333333333,0,0,0,0,0,-1
ryan gomes,41.75,119.5,34.93723849372385,39.375,112.375,35.03893214682981,2.375,7.125,33.33333333333333,-1.7055988134964792,5.96234309623431
jarrett jack,49.583333333333336,143.58333333333334,34.53279164248404,47.916666666666664,138.66666666666666,34.55528846153847,1.6666666666666667,4.916666666666667,33.89830508474576,-0.6569833767927094,3.4242600116076614
brian roberts,43.4,122,35.57377049180327,40,112.4,35.58718861209964,3.4,9.6,35.41666666666667,-0.1705219454329665,7.868852459016392
bryce dejean-jones,12,32,37.5,12,32,37.5,0,0,0,-37.5,-1
olden polynice,0.2222222222222222,0.4444444444444444,50,0.2222222222222222,0.4444444444444444,50,0,0,0,-50,-1
maceo baston,0.75,2,37.5,0.75,2,37.5,0,0,0,-37.5,-1
lawrence roberts,0,2,0,0,2,0,0,0,0,0,-1
yi jianlian,15,45,33.33333333333333,14.2,42.8,33.177570093457945,0.8,2.2,36.36363636363637,3.186066270178422,4.888888888888889
gerald wallace,29.071428571428573,93.07142857142857,31.235610130468157,27.214285714285715,87.28571428571429,31.178396072013093,1.8571428571428572,5.785714285714286,32.098765432098766,0.9203693600856724,6.216423637759018
samuel dalembert,0.07692307692307693,0.9230769230769231,8.333333333333332,0.07692307692307693,0.9230769230769231,8.333333333333332,0,0,0,-8.333333333333332,-1
sergio rodriguez,40.4,120,33.666666666666664,37.4,111.6,33.51254480286738,3,8.4,35.714285714285715,2.2017409114183337,7.000000000000001
rasheed wallace,80.15384615384616,236.46153846153845,33.89720234222512,73.07692307692308,215.07692307692307,33.977110157367676,7.076923076923077,21.384615384615383,33.093525179856115,-0.8835849775115605,9.04359141184125
reece gaines,2.3333333333333335,8.666666666666666,26.923076923076927,2,8.333333333333334,24,0.3333333333333333,0.3333333333333333,100,76,3.8461538461538463
keith van horn,66,178.875,36.897274633123686,60.125,160.25,37.5195007800312,5.875,18.625,31.543624161073826,-5.9758766189573755,10.412299091544375
chris taft,0,0,0,0,0,0,0,0,0,0,0
mark blount,4.111111111111111,11.444444444444445,35.922330097087375,3.6666666666666665,10.555555555555555,34.73684210526316,0.4444444444444444,0.8888888888888888,50,15.263157894736842,7.766990291262135
fred vanvleet,11,29,37.93103448275862,10,28,35.714285714285715,1,1,100,64.28571428571428,3.4482758620689653
cedric henderson,1.5,9.75,15.384615384615385,1.5,9.5,15.789473684210526,0,0.25,0,-15.789473684210526,2.564102564102564
john salley,0,0,0,0,0,0,0,0,0,0,0
tracy murray,23.2,61.6,37.662337662337656,20.8,55.4,37.545126353790614,2.4,6.2,38.70967741935484,1.1645510655642255,10.064935064935066
olumide oyedeji,0,0,0,0,0,0,0,0,0,0,0
nerlens noel,0.3333333333333333,1,33.33333333333333,0.3333333333333333,1,33.33333333333333,0,0,0,-33.33333333333333,-1
luis montero,1,9,11.11111111111111,1,9,11.11111111111111,0,0,0,-11.11111111111111,-1
myles turner,21.5,65,33.07692307692307,20,61.5,32.52032520325203,1.5,3.5,42.857142857142854,10.336817653890826,5.384615384615385
norman powell,46,131,35.11450381679389,42.5,123,34.552845528455286,3.5,8,43.75,9.197154471544714,6.106870229007633
ricky davis,48.583333333333336,134.5,36.12143742255267,45.833333333333336,124.33333333333333,36.8632707774799,2.75,10.166666666666666,27.049180327868854,-9.814090449611044,7.558859975216851
robert traylor,0.5714285714285714,3.4285714285714284,16.666666666666664,0.5714285714285714,3.4285714285714284,16.666666666666664,0,0,0,-16.666666666666664,-1
rod strickland,2.8461538461538463,11.923076923076923,23.870967741935484,2.6923076923076925,11.615384615384615,23.17880794701987,0.15384615384615385,0.3076923076923077,50,26.82119205298013,2.5806451612903225
steve kerr,18.625,47.25,39.41798941798942,17.25,44.25,38.983050847457626,1.375,3,45.83333333333333,6.850282485875702,6.349206349206349
adrian caldwell,0,0,0,0,0,0,0,0,0,0,0
kenneth faried,0.3333333333333333,3.1666666666666665,10.526315789473683,0.3333333333333333,3.1666666666666665,10.526315789473683,0,0,0,-10.526315789473683,-1
quincy miller,11,37.666666666666664,29.20353982300885,9.666666666666666,34.666666666666664,27.884615384615387,1.3333333333333333,3,44.44444444444444,16.559829059829056,7.964601769911504
alonzo mourning,0.06666666666666667,0.7333333333333333,9.090909090909092,0.06666666666666667,0.7333333333333333,9.090909090909092,0,0,0,-9.090909090909092,-1
greg anthony,25,68,36.76470588235294,21.7,60.3,35.98673300165838,3.3,7.7,42.857142857142854,6.870409855484475,11.323529411764707
pat connaughton,11,27,40.74074074074074,10.5,25.5,41.17647058823529,0.5,1.5,33.33333333333333,-7.843137254901961,5.555555555555555
devin gray,0,0,0,0,0,0,0,0,0,0,0
etdrick bohannon,0,0,0,0,0,0,0,0,0,0,0
alton ford,0,0,0,0,0,0,0,0,0,0,0
justin anderson,40,138.5,28.880866425992778,35.5,127.5,27.84313725490196,4.5,11,40.909090909090914,13.065953654188952,7.9422382671480145
rashad vaughn,34.5,114,30.263157894736842,29,97,29.896907216494846,5.5,17,32.35294117647059,2.4560339599757413,14.912280701754385
maurice ndour,1,7,14.285714285714285,1,7,14.285714285714285,0,0,0,-14.285714285714285,-1
jahidi white,0,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0,0,-1
mitchell butler,2.3,6.2,37.096774193548384,2.2,6,36.66666666666667,0.1,0.2,50,13.333333333333329,3.225806451612903
shammond williams,36.57142857142857,100,36.57142857142857,34.857142857142854,91.28571428571429,38.184663536776206,1.7142857142857142,8.714285714285714,19.672131147540984,-18.512532389235222,8.714285714285714
flip murray,41,134.875,30.3985171455051,38.125,125,30.5,2.875,9.875,29.11392405063291,-1.3860759493670898,7.32159406858202
brandan wright,0,1.3333333333333333,0,0,1.3333333333333333,0,0,0,0,0,-1
andy rautins,1,4,25,1,4,25,0,0,0,-25,-1
ben mclemore,91.75,260.75,35.1869606903164,82.5,240.25,34.33922996878252,9.25,20.5,45.1219512195122,10.78272125072968,7.861936720997123
bimbo coles,4.5,22,20.454545454545457,4.5,21.5,20.930232558139537,0,0.5,0,-20.930232558139537,2.272727272727273
joe dumars,11.125,27.625,40.27149321266968,9.375,23.75,39.473684210526315,1.75,3.875,45.16129032258064,5.6876061120543255,14.027149321266968
jeremy lin,56.142857142857146,160.57142857142858,34.9644128113879,53.285714285714285,152.42857142857142,34.95782567947517,2.857142857142857,8.142857142857142,35.08771929824562,0.12989361877044558,5.071174377224199
gustavo ayon,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,-1
richard manning,0,0,0,0,0,0,0,0,0,0,0
moochie norris,14.25,49.5,28.78787878787879,13.375,47,28.45744680851064,0.875,2.5,35,6.542553191489361,5.05050505050505
marc gasol,12.88888888888889,37.111111111111114,34.73053892215569,11.88888888888889,34.22222222222222,34.740259740259745,1,2.888888888888889,34.61538461538461,-0.12487512487513186,7.78443113772455
joe alexander,8,23.5,34.04255319148936,7,21,33.33333333333333,1,2.5,40,6.666666666666671,10.638297872340425
trevor ruffin,0,0,0,0,0,0,0,0,0,0,0
yinka dare,0,0,0,0,0,0,0,0,0,0,0
ed gray,12,42,28.57142857142857,12,40,30,0,2,0,-30,4.761904761904762
desmond penigar,0,0,0,0,0,0,0,0,0,0,0
sasha kaun,0,0,0,0,0,0,0,0,0,0,0
kevin durant,126,332.1,37.94037940379403,115.1,304,37.86184210526316,10.9,28.1,38.79003558718861,0.9281934819254545,8.461306835290575
scotty hopson,0,2,0,0,2,0,0,0,0,0,-1
johnny o'bryant iii,1.3333333333333333,2.3333333333333335,57.14285714285714,1.3333333333333333,2.3333333333333335,57.14285714285714,0,0,0,-57.14285714285714,-1
ernest brown,0,0,0,0,0,0,0,0,0,0,0
curtis borchardt,0,0.5,0,0,0.5,0,0,0,0,0,-1
richard jefferson,65,172.625,37.65387400434468,61.1875,160.9375,38.019417475728154,3.8125,11.6875,32.62032085561498,-5.399096620113177,6.770456191165822
nate wolters,9,34.5,26.08695652173913,9,34.5,26.08695652173913,0,0,0,-26.08695652173913,-1
thomas gardner,3.5,17.5,20,3.5,15.5,22.58064516129032,0,2,0,-22.58064516129032,11.428571428571429
jason sasser,0,0,0,0,0,0,0,0,0,0,0
jermareo davidson,0,0,0,0,0,0,0,0,0,0,0
amir johnson,7.083333333333333,20.833333333333332,34,6.916666666666667,20,34.583333333333336,0.16666666666666666,0.8333333333333334,20,-14.583333333333336,4
lester hudson,7,25.25,27.722772277227726,6,23.5,25.53191489361702,1,1.75,57.14285714285714,31.610942249240118,6.9306930693069315
royal ivey,16.2,44.9,36.080178173719375,15.5,42.6,36.38497652582159,0.7,2.3,30.434782608695656,-5.950193917125937,5.122494432071269
darrin hancock,0,0,0,0,0,0,0,0,0,0,0
thomas robinson,0,1.2,0,0,1.2,0,0,0,0,0,-1
jeff withey,0,1,0,0,1,0,0,0,0,0,-1
jakarr sampson,22.5,95,23.684210526315788,21.5,91,23.626373626373624,1,4,25,1.3736263736263759,4.2105263157894735
lucious harris,17.5,51.214285714285715,34.17015341701534,15.714285714285714,46.5,33.79416282642089,1.7857142857142858,4.714285714285714,37.878787878787875,4.084625052366988,9.205020920502092
steve blake,79.76923076923077,208.3846153846154,38.27980804724991,72.07692307692308,187.30769230769232,38.48049281314168,7.6923076923076925,21.076923076923077,36.496350364963504,-1.9841424481781758,10.114433370247324
steve henson,0,0,0,0,0,0,0,0,0,0,0
chris garner,0,7,0,0,7,0,0,0,0,0,-1
keith mcleod,14.75,52.25,28.22966507177033,14.5,50.5,28.71287128712871,0.25,1.75,14.285714285714285,-14.427157001414425,3.349282296650718
julian wright,4,15.25,26.229508196721312,4,15.25,26.229508196721312,0,0,0,-26.229508196721312,-1
jerome williams,0.14285714285714285,3.5714285714285716,3.9999999999999996,0.14285714285714285,3.5714285714285716,3.9999999999999996,0,0,0,-3.9999999999999996,-1
lamond murray,26.23076923076923,68.3076923076923,38.4009009009009,24.307692307692307,63.84615384615385,38.0722891566265,1.9230769230769231,4.461538461538462,43.103448275862064,5.031159119235561,6.531531531531531
sean may,0.75,3.25,23.076923076923077,0.75,3.25,23.076923076923077,0,0,0,-23.076923076923077,-1
desmon farmer,2.5,10,25,2.5,9,27.77777777777778,0,1,0,-27.77777777777778,10
brian skinner,0.15384615384615385,0.46153846153846156,33.33333333333333,0.15384615384615385,0.46153846153846156,33.33333333333333,0,0,0,-33.33333333333333,-1
chris porter,0,5,0,0,5,0,0,0,0,0,-1
chris childs,12.636363636363637,39.09090909090909,32.325581395348834,11.909090909090908,37.09090909090909,32.107843137254896,0.7272727272727273,2,36.36363636363637,4.255793226381471,5.116279069767442
drew barry,7.5,21,35.714285714285715,7.5,20.5,36.58536585365854,0,0.5,0,-36.58536585365854,2.380952380952381
yuta tabuse,1,1,100,1,1,100,0,0,0,-100,-1
hassan whiteside,0,0,0,0,0,0,0,0,0,0,0
reggie bullock,21.75,61.25,35.51020408163265,19.5,56.25,34.66666666666667,2.25,5,45,10.333333333333329,8.16326530612245
jonathon simmons,24,74.5,32.21476510067114,22.5,71.5,31.46853146853147,1.5,3,50,18.53146853146853,4.026845637583892
loy vaught,0,1.3333333333333333,0,0,1.3333333333333333,0,0,0,0,0,-1
britton johnsen,0.5,8,6.25,0.5,7.5,6.666666666666667,0,0.5,0,-6.666666666666667,6.25
tamar slay,4.333333333333333,16.333333333333332,26.53061224489796,3.6666666666666665,15,24.444444444444443,0.6666666666666666,1.3333333333333333,50,25.555555555555557,8.16326530612245
p.j. brown,0,0.7058823529411765,0,0,0.7058823529411765,0,0,0,0,0,-1
jared jeffries,6.7272727272727275,26.636363636363637,25.25597269624573,6.545454545454546,26.09090909090909,25.087108013937286,0.18181818181818182,0.5454545454545454,33.333333333333336,8.24622531939605,2.04778156996587
otto porter jr.,71.25,183.25,38.88130968622101,65.25,167.75,38.89716840536513,6,15.5,38.70967741935484,-0.1874909860102889,8.458390177353342
kenny thomas,5.363636363636363,22,24.380165289256198,5.2727272727272725,20.818181818181817,25.327510917030573,0.09090909090909091,1.1818181818181819,7.6923076923076925,-17.63520322472288,5.371900826446281
wayne selden,7,28,25,7,27,25.925925925925924,0,1,0,-25.925925925925924,3.571428571428571
chris gatling,4.363636363636363,16.181818181818183,26.966292134831455,4,15.636363636363637,25.581395348837212,0.36363636363636365,0.5454545454545454,66.66666666666667,41.08527131782946,3.370786516853932
terrell brandon,10.2,29.3,34.81228668941979,9.9,28.1,35.231316725978644,0.3,1.2,25,-10.231316725978644,4.09556313993174
eric leckner,0,0,0,0,0,0,0,0,0,0,0
chris paul,83.08333333333333,224.33333333333334,37.035661218424956,76.66666666666667,206.5,37.126715092816795,6.416666666666667,17.833333333333332,35.981308411214954,-1.1454066816018411,7.949479940564635
randolph morris,0,0,0,0,0,0,0,0,0,0,0
cj mccollum,116.75,282.5,41.32743362831858,103,248.75,41.4070351758794,13.75,33.75,40.74074074074074,-0.6662944351386599,11.946902654867257
taylor griffin,0,2,0,0,2,0,0,0,0,0,-1
derrick caracter,0,0,0,0,0,0,0,0,0,0,0
jake tsakalidis,0,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0,0,-1
damion james,0,1.5,0,0,1.5,0,0,0,0,0,-1
viacheslav kravtsov,0,0,0,0,0,0,0,0,0,0,0
mark hendrickson,0,0.5,0,0,0.5,0,0,0,0,0,-1
michael dickerson,57.6,143.4,40.1673640167364,54.2,133.8,40.50822122571001,3.4,9.6,35.41666666666667,-5.091554559043338,6.694560669456067
alex acker,4,12.5,32,3.5,11,31.818181818181817,0.5,1.5,33.33333333333333,1.515151515151512,12
hilton armstrong,0.3333333333333333,1.1666666666666667,28.57142857142857,0.3333333333333333,1.1666666666666667,28.57142857142857,0,0,0,-28.57142857142857,-1
joffrey lauvergne,16.333333333333332,55.666666666666664,29.34131736526946,14.666666666666666,51.333333333333336,28.57142857142857,1.6666666666666667,4.333333333333333,38.46153846153847,9.890109890109898,7.784431137724551
james cotton,0,3,0,0,3,0,0,0,0,0,-1
jelani mccoy,0,0,0,0,0,0,0,0,0,0,0
terry rozier,31.5,103,30.582524271844658,30.5,98.5,30.96446700507614,1,4.5,22.22222222222222,-8.74224478285392,4.368932038834951
steven smith,30.666666666666668,79.06666666666666,38.785834738617204,27.266666666666666,70.73333333333333,38.54853911404335,3.4,8.333333333333334,40.8,2.2514608859566465,10.539629005059023
yao ming,0.25,1.25,20,0.25,1.25,20,0,0,0,-20,-1
gordon hayward,98.42857142857143,267.57142857142856,36.78590496529632,92.42857142857143,249.71428571428572,37.013729977116704,6,17.857142857142858,33.599999999999994,-3.4137299771167093,6.673785371062467
tony dumas,0,0,0,0,0,0,0,0,0,0,0
willie warren,5,15,33.33333333333333,5,15,33.33333333333333,0,0,0,-33.33333333333333,-1
patricio garino,0,5,0,0,5,0,0,0,0,0,-1
brendan haywood,0,0.3076923076923077,0,0,0.3076923076923077,0,0,0,0,0,-1
mike wilks,4.857142857142857,15.142857142857142,32.075471698113205,4.571428571428571,14.285714285714286,31.999999999999996,0.2857142857142857,0.8571428571428571,33.33333333333333,1.3333333333333321,5.660377358490567
arnett moultrie,0,0,0,0,0,0,0,0,0,0,0
damien inglis,3,13,23.076923076923077,3,13,23.076923076923077,0,0,0,-23.076923076923077,-1
jeff foster,0.5384615384615384,4.153846153846154,12.962962962962962,0.5384615384615384,4.153846153846154,12.962962962962962,0,0,0,-12.962962962962962,-1
devin harris,53.15384615384615,163.92307692307693,32.4260910370718,48.69230769230769,147.3846153846154,33.037578288100214,4.461538461538462,16.53846153846154,26.97674418604651,-6.060834102053704,10.089160018770531
andrew wiggins,66.33333333333333,201.66666666666666,32.892561983471076,63,194,32.47422680412371,3.3333333333333335,7.666666666666667,43.47826086956522,11.004034065441509,3.8016528925619837
jerian grant,35.5,117,30.34188034188034,35,113,30.973451327433626,0.5,4,12.5,-18.473451327433626,3.418803418803419
eric riley,0,0,0,0,0,0,0,0,0,0,0
vince carter,107.84210526315789,288.6842105263158,37.35642661804923,96,259.2105263157895,37.035532994923855,11.842105263157896,29.473684210526315,40.17857142857143,3.1430384336475754,10.209662716499544
chinanu onuaku,0,0,0,0,0,0,0,0,0,0,0
jr smith,136.46153846153845,365.15384615384613,37.370971139667155,112.84615384615384,299.53846153846155,37.673343605547,23.615384615384617,65.61538461538461,35.990621336459554,-1.6827222690874422,17.96924373288393
ognjen kuzmic,0,0,0,0,0,0,0,0,0,0,0
chris duhon,72.11111111111111,198.66666666666666,36.297539149888145,65.66666666666667,180.33333333333334,36.41404805914972,6.444444444444445,18.333333333333332,35.151515151515156,-1.262532907634565,9.228187919463087
travis wear,11,30,36.666666666666664,10,26,38.46153846153847,1,4,25,-13.461538461538467,13.333333333333334
brian grant,0.06666666666666667,0.4,16.666666666666664,0.06666666666666667,0.4,16.666666666666664,0,0,0,-16.666666666666664,-1
jamison brewer,2,8,25,2,7,28.57142857142857,0,1,0,-28.57142857142857,12.5
jerome kersey,1,8,12.5,1,8,12.5,0,0,0,-12.5,-1
mustafa shakur,0.5,5.5,9.090909090909092,0.5,5.5,9.090909090909092,0,0,0,-9.090909090909092,-1
samardo samuels,0,1.3333333333333333,0,0,1.3333333333333333,0,0,0,0,0,-1
toure' murry,2.5,6,41.66666666666667,2,5.5,36.36363636363637,0.5,0.5,100,63.63636363636363,8.333333333333332
pooh richardson,0,1.2,0,0,1.2,0,0,0,0,0,-1
sean marks,0.45454545454545453,2.272727272727273,20,0.45454545454545453,2.272727272727273,20,0,0,0,-20,-1
eddie house,74.27272727272727,190.54545454545453,38.979007633587784,64.54545454545455,166.27272727272728,38.81902679059595,9.727272727272727,24.272727272727273,40.074906367041194,1.2558795764452455,12.738549618320613
cory jefferson,1,8,12.5,1,8,12.5,0,0,0,-12.5,-1
rodney mcgruder,73,220,33.18181818181819,69,206,33.49514563106796,4,14,28.57142857142857,-4.923717059639394,6.363636363636363
mile ilic,0,0,0,0,0,0,0,0,0,0,0
ish smith,16.714285714285715,57.714285714285715,28.960396039603964,16.571428571428573,56.285714285714285,29.441624365482237,0.14285714285714285,1.4285714285714286,10,-19.441624365482237,2.4752475247524752
andrew goudelock,9.666666666666666,28,34.523809523809526,8.666666666666666,26,33.33333333333333,1,2,50,16.66666666666667,7.142857142857142
brandon ingram,55,187,29.411764705882355,52,177,29.37853107344633,3,10,30,0.6214689265536713,5.347593582887701
desmond mason,6.6,25.4,25.984251968503933,6.6,25,26.400000000000002,0,0.4,0,-26.400000000000002,1.5748031496062995
j.j. barea,57.63636363636363,164,35.14412416851441,52.63636363636363,150.8181818181818,34.9005424954792,5,13.181818181818182,37.93103448275862,3.0304919872794187,8.03769401330377
alton lister,0,0,0,0,0,0,0,0,0,0,0
don maclean,4.333333333333333,13.666666666666666,31.70731707317073,4.333333333333333,13.666666666666666,31.70731707317073,0,0,0,-31.70731707317073,-1
mark macon,1,3,33.33333333333333,1,3,33.33333333333333,0,0,0,-33.33333333333333,-1
mickell gladness,0,0,0,0,0,0,0,0,0,0,0
alex len,1.25,5.5,22.727272727272727,1.25,5.5,22.727272727272727,0,0,0,-22.727272727272727,-1
chris carr,19.25,53.5,35.981308411214954,17.75,50.5,35.148514851485146,1.5,3,50,14.851485148514854,5.607476635514018
dermarr johnson,39.142857142857146,116.42857142857143,33.61963190184049,36.142857142857146,105,34.421768707483,3,11.428571428571429,26.25,-8.171768707482997,9.815950920245399
qyntel woods,8.75,24.5,35.714285714285715,8.75,24.5,35.714285714285715,0,0,0,-35.714285714285715,-1
jerome dyson,1,8,12.5,1,8,12.5,0,0,0,-12.5,-1
robbie hummel,24,70,34.285714285714285,21.5,65.5,32.82442748091603,2.5,4.5,55.55555555555556,22.73112807463953,6.428571428571428
ben davis,0,0,0,0,0,0,0,0,0,0,0
rex walters,8.5,29,29.310344827586203,8.5,29,29.310344827586203,0,0,0,-29.310344827586203,-1
david robinson,0,0.8,0,0,0.8,0,0,0,0,0,-1
cheick diallo,0,0,0,0,0,0,0,0,0,0,0
jordan mcrae,14,36.5,38.35616438356164,14,35.5,39.436619718309856,0,1,0,-39.436619718309856,2.73972602739726
elden campbell,0,2.5714285714285716,0,0,2.5714285714285716,0,0,0,0,0,-1
larry sanders,0,0.8333333333333334,0,0,0.8333333333333334,0,0,0,0,0,-1
eric murdock,12,32,37.5,12,31.5,38.095238095238095,0,0.5,0,-38.095238095238095,1.5625
trajan langdon,28.666666666666668,72.33333333333333,39.63133640552996,26.333333333333332,67.33333333333333,39.10891089108911,2.3333333333333335,5,46.666666666666664,7.557755775577554,6.912442396313365
larry nance jr.,5.5,23,23.91304347826087,5.5,23,23.91304347826087,0,0,0,-23.91304347826087,-1
alexander johnson,0,0,0,0,0,0,0,0,0,0,0
jakob poeltl,0,0,0,0,0,0,0,0,0,0,0
juaquin hawkins,10,24,41.66666666666667,9,23,39.130434782608695,1,1,100,60.869565217391305,4.166666666666666
nick young,91.3,243,37.57201646090535,78.9,211.2,37.357954545454554,12.4,31.8,38.9937106918239,1.6357561463693457,13.086419753086421
dragan tarlac,0,0,0,0,0,0,0,0,0,0,0
dale ellis,14.555555555555555,35.22222222222222,41.32492113564668,13.11111111111111,32.77777777777778,40,1.4444444444444444,2.4444444444444446,59.09090909090908,19.09090909090908,6.940063091482651
derek hood,0,0,0,0,0,0,0,0,0,0,0
robin lopez,0,0.6666666666666666,0,0,0.6666666666666666,0,0,0,0,0,-1
craig ehlo,0,0,0,0,0,0,0,0,0,0,0
rick mahorn,0,0,0,0,0,0,0,0,0,0,0
andre barrett,4.25,17.25,24.637681159420293,4,16.25,24.615384615384617,0.25,1,25,0.38461538461538325,5.797101449275362
ashraf amaya,0,0,0,0,0,0,0,0,0,0,0
malachi richardson,8,28,28.57142857142857,8,25,32,0,3,0,-32,10.714285714285714
charles smith,5.181818181818182,18.454545454545453,28.078817733990146,4.545454545454546,17.09090909090909,26.59574468085107,0.6363636363636364,1.3636363636363635,46.666666666666664,20.070921985815595,7.389162561576354
scott haskin,0,0,0,0,0,0,0,0,0,0,0
timofey mozgov,1,5.714285714285714,17.5,1,5.571428571428571,17.94871794871795,0,0.14285714285714285,0,-17.94871794871795,2.5
hersey hawkins,42.333333333333336,122.33333333333333,34.604904632152596,39,113,34.51327433628318,3.3333333333333335,9.333333333333334,35.714285714285715,1.2010113780025335,7.629427792915531
pat garrity,63.1,158.7,39.76055450535602,57.8,143.5,40.2787456445993,5.3,15.2,34.86842105263158,-5.410324591967715,9.577819785759296
tony battie,0.6923076923076923,4.615384615384615,15.000000000000002,0.6923076923076923,4.615384615384615,15.000000000000002,0,0,0,-15.000000000000002,-1
semaj christon,12,63,19.047619047619047,12,63,19.047619047619047,0,0,0,-19.047619047619047,-1
zeljko rebraca,0,0,0,0,0,0,0,0,0,0,0
keith tower,0,0,0,0,0,0,0,0,0,0,0
oliver miller,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,-1
john amaechi,0.25,3.25,7.6923076923076925,0.25,3.25,7.6923076923076925,0,0,0,-7.6923076923076925,-1
chris babb,6,27,22.22222222222222,5,26,19.230769230769234,1,1,100,80.76923076923077,3.7037037037037033
david lee,0.08333333333333333,2.4166666666666665,3.4482758620689653,0.08333333333333333,2.4166666666666665,3.4482758620689653,0,0,0,-3.4482758620689653,-1
james white,5.666666666666667,16.666666666666668,34,5.333333333333333,16.333333333333332,32.6530612244898,0.3333333333333333,0.3333333333333333,100,67.34693877551021,1.9999999999999998
bernard james,0,1,0,0,1,0,0,0,0,0,-1
lawrence funderburke,0.16666666666666666,1.6666666666666667,10,0.16666666666666666,1.6666666666666667,10,0,0,0,-10,-1
mark strickland,0.4,1.4,28.571428571428577,0.4,1.2,33.333333333333336,0,0.2,0,-33.333333333333336,14.285714285714288
jason smith,7.888888888888889,21.555555555555557,36.597938144329895,7.333333333333333,19.77777777777778,37.078651685393254,0.5555555555555556,1.7777777777777777,31.250000000000007,-5.828651685393247,8.24742268041237
marcin gortat,0.3,2,15,0.3,2,15,0,0,0,-15,-1
richaun holmes,17.5,60.5,28.92561983471074,17.5,60.5,28.92561983471074,0,0,0,-28.92561983471074,-1
deandre' bembry,1,18,5.555555555555555,1,18,5.555555555555555,0,0,0,-5.555555555555555,-1
anfernee hardaway,11.0625,34.6875,31.891891891891895,10.0625,32.75,30.725190839694655,1,1.9375,51.61290322580645,20.887712386111794,5.585585585585585
hassan adams,0,0.5,0,0,0.5,0,0,0,0,0,-1
james anderson,39.2,122.2,32.07855973813421,36,108.4,33.210332103321036,3.2,13.8,23.18840579710145,-10.021926306219587,11.292962356792144
nando de colo,24.5,67.5,36.2962962962963,23.5,63.5,37.00787401574803,1,4,25,-12.00787401574803,5.9259259259259265
aaron mckie,17.875,49.875,35.83959899749373,16.9375,47.3125,35.79920739762219,0.9375,2.5625,36.58536585365854,0.7861584560363468,5.137844611528822
caron butler,53.285714285714285,153.14285714285714,34.79477611940299,48.857142857142854,139.28571428571428,35.07692307692308,4.428571428571429,13.857142857142858,31.958762886597942,-3.1181601903251384,9.048507462686569
roko ukic,7,37,18.91891891891892,7,36.5,19.17808219178082,0,0.5,0,-19.17808219178082,1.3513513513513513
chase budinger,59,167.42857142857142,35.23890784982935,55.42857142857143,157.71428571428572,35.14492753623188,3.5714285714285716,9.714285714285714,36.76470588235294,1.619778346121059,5.802047781569966
chris hunter,0,4,0,0,4,0,0,0,0,0,-1
rodrigue beaubois,32.25,99.25,32.49370277078086,30.25,93.5,32.35294117647059,2,5.75,34.78260869565217,2.429667519181585,5.793450881612091
eric mobley,0,0,0,0,0,0,0,0,0,0,0
jeffery taylor,27.333333333333332,85.66666666666667,31.906614785992215,27,83,32.53012048192771,0.3333333333333333,2.6666666666666665,12.5,-20.03012048192771,3.1128404669260696
larry hughes,40.30769230769231,130.46153846153845,30.89622641509434,38.15384615384615,122.53846153846153,31.136220966729443,2.1538461538461537,7.923076923076923,27.184466019417474,-3.9517549473119686,6.073113207547171
zydrunas ilgauskas,2.5,8.083333333333334,30.92783505154639,2.3333333333333335,7.666666666666667,30.434782608695656,0.16666666666666666,0.4166666666666667,40,9.565217391304344,5.154639175257731
clyde drexler,0,0,0,0,0,0,0,0,0,0,0
kurt thomas,0.5625,1.8125,31.03448275862069,0.5625,1.8125,31.03448275862069,0,0,0,-31.03448275862069,-1
